,TIME,LOCATION,Spending_USD,Life_Expectancy
686,1999,POL,572.471,73.13333333333333
687,1999,PRT,1319.759,76.23333333333333
688,1999,SVK,658.135,73.2
689,1999,SWE,1959.359,79.56666666666666
690,1999,TUR,369.102,70.66666666666667
691,1999,USA,4261.996,76.66666666666667
692,2000,AUS,2153.292,79.26666666666667
693,2000,AUT,2803.905,78.23333333333333
694,2000,BEL,2298.186,77.83333333333333
695,2000,CAN,2450.593,79.06666666666666
696,2000,CHE,3326.318,79.93333333333334
697,2000,CHL,589.912,76.43333333333334
698,2000,CZE,1026.024,75.06666666666666
699,2000,DEU,2895.533,78.2
700,2000,DNK,2345.715,76.86666666666667
701,2000,ESP,1524.076,79.3
702,2000,EST,543.022,71.03333333333333
703,2000,FIN,1876.849,77.73333333333333
704,2000,FRA,2687.53,79.2
705,2000,GBR,1897.202,77.89999999999999
706,2000,GRC,1418.418,78.60000000000001
707,2000,HUN,906.89,71.86666666666667
708,2000,IRL,1829.789,76.60000000000001
709,2000,ISL,2658.937,79.7
710,2000,ISR,1550.05,78.8
711,2000,ITA,2030.535,79.86666666666667
712,2000,JPN,1847.786,81.16666666666667
713,2000,KOR,725.087,76.0
714,2000,LTU,574.242,72.06666666666666
715,2000,LUX,3411.355,77.96666666666665
716,2000,MEX,517.218,74.7
717,2000,NLD,2647.433,78.16666666666667
718,2000,NOR,2793.777,78.76666666666667
719,2000,NZL,1659.487,78.36666666666667
720,2000,POL,604.144,73.8
721,2000,PRT,1642.936,76.83333333333333
722,2000,SVK,690.474,73.33333333333333
723,2000,SVN,1464.05,76.10000000000001
724,2000,SWE,2196.099,79.73333333333333
725,2000,TUR,432.043,71.06666666666666
726,2000,USA,4536.561,76.73333333333333
727,2001,AUS,2290.69,79.66666666666667
728,2001,AUT,2859.074,78.7
729,2001,BEL,2404.214,78.06666666666666
730,2001,CAN,2624.293,79.3
731,2001,CHE,3554.272,80.39999999999999
732,2001,CHL,619.932,76.66666666666667
733,2001,CZE,1160.247,75.26666666666667
734,2001,DEU,3009.368,78.53333333333333
735,2001,DNK,2472.315,77.0
736,2001,ESP,1635.587,79.76666666666667
737,2001,EST,545.217,70.86666666666667
738,2001,FIN,1982.267,78.16666666666667
739,2001,FRA,2875.294,79.26666666666667
740,2001,GBR,2067.167,78.16666666666667
741,2001,GRC,1700.929,79.10000000000001
742,2001,HUN,996.031,72.46666666666667
743,2001,IRL,2134.358,77.2
744,2001,ISL,2751.066,80.73333333333333
745,2001,ISR,1653.116,79.26666666666667
746,2001,ITA,2151.727,80.23333333333333
747,2001,JPN,1945.556,81.5
748,2001,KOR,861.262,76.5
749,2001,LTU,606.244,71.63333333333334
750,2001,LUX,3714.432,77.93333333333334
751,2001,MEX,567.761,75.03333333333335
752,2001,NLD,2883.085,78.33333333333333
753,2001,NOR,2938.351,78.93333333333334
754,2001,NZL,1799.514,78.7
755,2001,POL,668.37,74.2
756,2001,PRT,1709.799,77.16666666666667
757,2001,SVK,758.868,73.60000000000001
758,2001,SVN,1553.962,76.36666666666667
759,2001,SWE,2399.536,79.89999999999999
760,2001,TUR,472.841,71.46666666666667
761,2001,USA,4888.518,76.93333333333334
762,2002,AUS,2481.046,79.96666666666667
763,2002,AUT,3101.021,78.8
764,2002,BEL,2644.145,78.16666666666667
765,2002,CAN,2758.065,79.46666666666667
766,2002,CHE,3887.068,80.56666666666666
767,2002,CHL,651.632,76.93333333333334
768,2002,CZE,1267.68,75.39999999999999
769,2002,DEU,3239.77,78.53333333333333
770,2002,DNK,2711.668,77.10000000000001
771,2002,ESP,1803.5,79.83333333333333
772,2002,EST,624.72,71.39999999999999
773,2002,FIN,2201.215,78.26666666666667
774,2002,FRA,3152.016,79.39999999999999
775,2002,GBR,2287.476,78.3
776,2002,GRC,1951.129,79.2
777,2002,HUN,1167.234,72.53333333333333
778,2002,IRL,2418.861,77.7
779,2002,ISL,3057.131,80.56666666666666
780,2002,ISR,1691.491,79.53333333333333
781,2002,ITA,2292.714,80.33333333333333
782,2002,JPN,2065.133,81.76666666666667
783,2002,KOR,886.304,76.83333333333333
784,2002,LTU,711.864,71.76666666666667
785,2002,LUX,4248.808,78.06666666666666
786,2002,LVA,630.846,70.13333333333334
787,2002,MEX,600.49,75.06666666666666
788,2002,NLD,3296.964,78.39999999999999
789,2002,NOR,3389.226,79.0
790,2002,NZL,1920.964,79.0
791,2002,POL,774.069,74.53333333333333
792,2002,PRT,1839.118,77.36666666666667
793,2002,SVK,868.625,73.76666666666667
794,2002,SVN,1736.558,76.56666666666666
795,2002,SWE,2637.445,79.93333333333334
796,2002,TUR,519.978,71.86666666666667
797,2002,USA,5316.522,77.0
798,2003,AUS,2578.709,80.26666666666667
799,2003,AUT,3198.001,78.73333333333333
800,2003,BEL,2902.776,78.23333333333333
801,2003,BGR,626.09,72.36666666666667
802,2003,CAN,2914.206,79.63333333333333
803,2003,CHE,3915.233,80.63333333333334
804,2003,CHL,706.546,77.16666666666667
805,2003,CZE,1393.824,75.3
806,2003,DEU,3329.374,78.56666666666666
807,2003,DNK,2723.11,77.39999999999999
808,2003,ESP,2015.047,79.7
809,2003,EST,700.296,71.83333333333333
810,2003,FIN,2277.09,78.53333333333333
811,2003,FRA,3056.265,79.3
812,2003,GBR,2469.159,78.36666666666667
813,2003,GRC,2048.654,79.3
814,2003,HUN,1364.863,72.56666666666666
815,2003,IRL,2578.802,78.2
816,2003,ISL,3106.92,81.0
817,2003,ISR,1634.427,79.73333333333333
818,2003,ITA,2289.348,80.06666666666666
819,2003,JPN,2194.437,81.83333333333333
820,2003,KOR,973.222,77.3
821,2003,LTU,816.53,72.03333333333335
822,2003,LUX,4411.556,77.83333333333333
823,2003,LVA,637.609,70.53333333333333
824,2003,MEX,688.931,75.06666666666666
825,2003,NLD,3308.866,78.66666666666667
826,2003,NOR,3447.941,79.6
827,2003,NZL,1917.07,79.26666666666667
828,2003,POL,781.579,74.66666666666667
829,2003,PRT,1921.97,77.5
830,2003,ROU,437.584,71.06666666666666
831,2003,SVK,876.578,73.76666666666667
832,2003,SVN,1786.405,76.39999999999999
833,2003,SWE,2675.912,80.26666666666667
834,2003,TUR,509.726,72.3
835,2003,USA,5726.538,77.13333333333334
836,2004,AUS,2818.137,80.53333333333333
837,2004,AUT,3410.974,79.26666666666667
838,2004,BEL,3086.204,78.96666666666667
839,2004,BGR,655.52,72.56666666666666
840,2004,CAN,3122.396,79.89999999999999
841,2004,CHE,4108.005,81.23333333333333
842,2004,CHL,766.318,77.43333333333334
843,2004,CZE,1464.059,75.83333333333333
844,2004,DEU,3391.521,79.23333333333333
845,2004,DNK,2920.644,77.8
846,2004,ESP,2123.064,80.36666666666667
847,2004,EST,814.108,72.36666666666667
848,2004,FIN,2478.714,78.96666666666667
849,2004,FRA,3170.947,80.33333333333333
850,2004,GBR,2724.869,78.96666666666665
851,2004,GRC,2100.803,79.39999999999999
852,2004,HUN,1381.481,72.96666666666667
853,2004,IRL,2804.828,78.6
854,2004,ISL,3262.487,81.06666666666666
855,2004,ISR,1708.109,80.23333333333333
856,2004,ITA,2451.044,80.86666666666667
857,2004,JPN,2303.68,82.1
858,2004,KOR,1033.444,77.76666666666667
859,2004,LTU,789.396,71.96666666666667
860,2004,LUX,4776.03,79.2
861,2004,LVA,796.402,70.83333333333333
862,2004,MEX,767.95,75.39999999999999
863,2004,NLD,3494.733,79.23333333333333
864,2004,NOR,3655.626,80.06666666666666
865,2004,NZL,2077.843,79.56666666666666
866,2004,POL,837.525,74.89999999999999
867,2004,PRT,2085.322,78.39999999999999
868,2004,ROU,527.806,71.43333333333334
869,2004,SVK,1100.648,74.16666666666667
870,2004,SVN,1857.808,77.16666666666667
871,2004,SWE,2773.003,80.63333333333334
872,2004,TUR,558.587,72.7
873,2004,USA,6069.53,77.56666666666666
874,2005,AUS,2872.44,80.86666666666666
875,2005,AUT,3475.868,79.43333333333334
876,2005,BEL,3104.173,79.06666666666666
877,2005,BGR,711.299,72.56666666666666
878,2005,CAN,3291.912,80.03333333333333
879,2005,CHE,4106.058,81.39999999999999
880,2005,CHL,810.691,77.66666666666667
881,2005,CZE,1523.395,76.06666666666666
882,2005,DEU,3429.955,79.36666666666667
883,2005,DNK,3014.982,78.26666666666667
884,2005,ESP,2212.466,80.3
885,2005,EST,888.89,72.93333333333334
886,2005,FIN,2573.5,79.06666666666666
887,2005,FRA,3264.574,80.36666666666667
888,2005,GBR,2731.445,79.16666666666667
889,2005,GRC,2193.594,79.63333333333333
890,2005,HRV,1058.36,75.26666666666667
891,2005,HUN,1463.525,72.96666666666667
892,2005,IRL,3093.376,79.0
893,2005,ISL,3280.772,81.53333333333333
894,2005,ISR,1756.34,80.23333333333333
895,2005,ITA,2504.099,80.86666666666666
896,2005,JPN,2471.186,82.03333333333333
897,2005,KOR,1134.304,78.23333333333333
898,2005,LTU,885.721,71.26666666666667
899,2005,LUX,4881.401,79.53333333333333
900,2005,LVA,839.728,70.60000000000001
901,2005,MEX,771.596,75.2
902,2005,NLD,3583.454,79.5
903,2005,NOR,3740.873,80.26666666666667
904,2005,NZL,2194.439,79.8
905,2005,POL,834.605,75.03333333333333
906,2005,PRT,2183.712,78.2
907,2005,ROU,542.397,71.9
908,2005,SVK,1191.447,74.13333333333333
909,2005,SVN,1900.012,77.43333333333334
910,2005,SWE,2810.705,80.7
911,2005,TUR,588.128,73.10000000000001
912,2005,USA,6430.757,77.56666666666666
913,2006,AUS,2996.396,81.06666666666666
914,2006,AUT,3634.95,80.0
915,2006,BEL,3195.361,79.46666666666665
916,2006,BGR,726.172,72.73333333333333
917,2006,CAN,3486.621,80.39999999999999
918,2006,CHE,4234.52,81.73333333333333
919,2006,CHL,959.483,77.86666666666667
920,2006,CZE,1560.186,76.7
921,2006,DEU,3567.061,79.83333333333333
922,2006,DNK,3289.222,78.39999999999999
923,2006,ESP,2394.239,81.10000000000001
924,2006,EST,946.222,73.13333333333333
925,2006,FIN,2752.672,79.5
926,2006,FRA,3444.855,80.96666666666667
927,2006,GBR,2952.329,79.46666666666665
928,2006,GRC,2303.075,79.89999999999999
929,2006,HRV,1177.803,75.86666666666667
930,2006,HUN,1511.444,73.5
931,2006,IRL,3204.805,79.3
932,2006,ISL,3394.032,81.2
933,2006,ISR,1744.395,80.63333333333334
934,2006,ITA,2662.499,81.36666666666666
935,2006,JPN,2561.219,82.39999999999999
936,2006,KOR,1276.73,78.76666666666667
937,2006,LTU,1011.018,71.03333333333333
938,2006,LUX,5154.058,79.36666666666667
939,2006,LVA,938.784,70.56666666666666
940,2006,MEX,822.136,75.53333333333335
941,2006,NLD,3829.786,79.89999999999999
942,2006,NOR,3966.376,80.56666666666666
943,2006,NZL,2439.135,80.10000000000001
944,2006,POL,903.406,75.3
945,2006,PRT,2240.819,79.0
946,2006,ROU,577.934,72.53333333333333
947,2006,SVK,1342.665,74.43333333333334
948,2006,SVN,1986.585,78.26666666666667
949,2006,SWE,3010.123,80.96666666666665
950,2006,TUR,678.161,73.39999999999999
951,2006,USA,6808.054,77.76666666666667
952,2007,AUS,3199.837,81.33333333333333
953,2007,AUT,3795.642,80.26666666666667
954,2007,BEL,3307.577,79.86666666666666
955,2007,BGR,781.091,73.03333333333333
956,2007,CAN,3709.615,80.5
957,2007,CHE,4597.308,81.96666666666667
958,2007,CHL,1060.721,78.1
959,2007,CZE,1660.49,77.0
960,2007,DEU,3750.787,80.06666666666666
961,2007,DNK,3563.086,78.39999999999999
962,2007,ESP,2484.716,81.13333333333334
963,2007,EST,1137.873,73.2
964,2007,FIN,3004.933,79.56666666666666
965,2007,FRA,3588.227,81.23333333333333
966,2007,GBR,3021.671,79.7
967,2007,GRC,2425.471,79.7
968,2007,HRV,1391.784,75.73333333333333
969,2007,HUN,1430.045,73.60000000000001
970,2007,IRL,3384.221,79.7
971,2007,ISL,3559.775,81.5
972,2007,ISR,1853.609,80.60000000000001
973,2007,ITA,2695.633,81.53333333333333
974,2007,JPN,2689.916,82.60000000000001
975,2007,KOR,1435.186,79.2
976,2007,LTU,1159.055,70.8
977,2007,LUX,5086.545,79.46666666666667
978,2007,LVA,1084.816,70.76666666666667
979,2007,MEX,870.599,75.36666666666667
980,2007,NLD,4076.873,80.33333333333333
981,2007,NOR,4311.768,80.60000000000001
982,2007,NZL,2540.611,80.26666666666667
983,2007,POL,1050.928,75.39999999999999
984,2007,PRT,2300.455,79.23333333333333
985,2007,ROU,684.526,73.13333333333333
986,2007,SVK,1584.418,74.53333333333333
987,2007,SVN,2066.021,78.33333333333333
988,2007,SWE,3225.832,81.06666666666666
989,2007,TUR,733.361,73.66666666666667
990,2007,USA,7166.513,78.06666666666666
991,2008,AUS,3350.144,81.43333333333334
992,2008,AUT,4009.307,80.53333333333333
993,2008,BEL,3545.086,79.76666666666667
994,2008,BGR,872.781,73.36666666666666
995,2008,CAN,3849.544,80.66666666666667
996,2008,CHE,4905.058,82.23333333333333
997,2008,CHL,1129.411,78.33333333333333
998,2008,CZE,1822.937,77.3
999,2008,DEU,3955.136,80.16666666666667
1000,2008,DNK,3777.707,78.76666666666667
1001,2008,ESP,2671.937,81.46666666666665
1002,2008,EST,1291.739,74.26666666666667
1003,2008,FIN,3243.775,79.89999999999999
1004,2008,FRA,3729.353,81.36666666666667
1005,2008,GBR,3207.853,79.76666666666667
1006,2008,GRC,2665.467,80.23333333333333
1007,2008,HRV,1550.581,76.0
1008,2008,HUN,1492.593,74.16666666666667
1009,2008,IRL,3643.273,80.16666666666667
1010,2008,ISL,3612.468,81.63333333333333
1011,2008,ISR,1844.723,81.03333333333333
1012,2008,ITA,2932.455,81.60000000000001
1013,2008,JPN,2799.198,82.7
1014,2008,KOR,1556.157,79.60000000000001
1015,2008,LTU,1347.21,71.73333333333333
1016,2008,LUX,5431.112,80.63333333333333
1017,2008,LVA,1118.347,72.03333333333333
1018,2008,MEX,899.877,75.16666666666667
1019,2008,NLD,4378.383,80.46666666666667
1020,2008,NOR,4604.504,80.8
1021,2008,NZL,2829.765,80.46666666666667
1022,2008,POL,1222.748,75.63333333333333
1023,2008,PRT,2448.035,79.46666666666667
1024,2008,ROU,834.553,73.56666666666666
1025,2008,SVK,1687.058,74.93333333333334
1026,2008,SVN,2297.536,79.06666666666666
1027,2008,SWE,3415.036,81.26666666666667
1028,2008,TUR,807.052,73.86666666666667
1029,2008,USA,7385.026,78.13333333333333
1030,2009,AUS,3417.833,81.56666666666666
1031,2009,AUT,4090.209,80.43333333333334
1032,2009,BEL,3711.279,80.13333333333334
1033,2009,BGR,896.859,73.76666666666667
1034,2009,CAN,3945.873,80.89999999999999
1035,2009,CHE,5059.23,82.26666666666667
1036,2009,CHL,1310.57,78.53333333333333
1037,2009,CZE,2048.775,77.39999999999999
1038,2009,DEU,4158.266,80.3
1039,2009,DNK,4016.152,79.0
1040,2009,ESP,2743.475,81.89999999999999
1041,2009,EST,1307.562,75.2
1042,2009,FIN,3281.453,80.06666666666666
1043,2009,FRA,3880.842,81.53333333333333
1044,2009,GBR,3334.506,80.36666666666667
1045,2009,GRC,2735.578,80.39999999999999
1046,2009,HRV,1552.237,76.26666666666667
1047,2009,HUN,1492.591,74.36666666666667
1048,2009,IRL,3855.118,80.23333333333333
1049,2009,ISL,3480.941,81.8
1050,2009,ISR,1909.353,81.46666666666665
1051,2009,ITA,2937.493,81.73333333333333
1052,2009,JPN,2971.377,83.0
1053,2009,KOR,1684.344,80.03333333333335
1054,2009,LTU,1323.174,72.89999999999999
1055,2009,LUX,5710.148,80.73333333333333
1056,2009,LVA,1006.829,72.66666666666667
1057,2009,MEX,912.044,74.9
1058,2009,NLD,4433.594,80.83333333333333
1059,2009,NOR,4675.689,80.96666666666667
1060,2009,NZL,2947.565,80.66666666666667
1061,2009,POL,1312.444,75.83333333333333
1062,2009,PRT,2513.358,79.66666666666667
1063,2009,ROU,841.676,73.73333333333333
1064,2009,SVK,1809.132,75.26666666666667
1065,2009,SVN,2265.733,79.33333333333333
1066,2009,SWE,3451.078,81.46666666666667
1067,2009,TUR,815.071,74.10000000000001
1068,2009,USA,7645.002,78.46666666666667
1069,2010,AUS,3593.395,81.73333333333333
1070,2010,AUT,4258.99,80.66666666666667
1071,2010,BEL,3908.473,80.26666666666667
1072,2010,BGR,1032.738,73.83333333333333
1073,2010,CAN,4155.529,81.16666666666667
1074,2010,CHE,5089.213,82.63333333333334
1075,2010,CHL,1254.254,78.76666666666667
1076,2010,CZE,2001.958,77.7
1077,2010,DEU,4423.07,80.5
1078,2010,DNK,4272.376,79.3
1079,2010,ESP,2737.508,82.36666666666667
1080,2010,EST,1363.499,75.89999999999999
1081,2010,FIN,3427.329,80.2
1082,2010,FRA,4045.065,81.83333333333333
1083,2010,GBR,3441.71,80.6
1084,2010,GRC,2606.608,80.63333333333333
1085,2010,HRV,1561.989,76.66666666666667
1086,2010,HUN,1666.211,74.66666666666667
1087,2010,IRL,4050.987,80.8
1088,2010,ISL,3264.284,81.93333333333334
1089,2010,ISR,1970.907,81.66666666666667
1090,2010,ITA,3104.465,82.13333333333334
1091,2010,JPN,3169.19,82.93333333333334
1092,2010,KOR,1878.132,80.2
1093,2010,LTU,1371.705,73.26666666666667
1094,2010,LUX,5625.097,80.73333333333333
1095,2010,LVA,1076.166,73.0
1096,2010,MEX,893.79,74.76666666666667
1097,2010,NLD,4474.559,80.96666666666667
1098,2010,NOR,4777.14,81.16666666666667
1099,2010,NZL,3042.696,80.8
1100,2010,POL,1423.409,76.43333333333334
1101,2010,PRT,2580.158,80.03333333333333
1102,2010,ROU,979.114,73.8
1103,2010,SVK,2011.258,75.56666666666666
1104,2010,SVN,2319.451,79.76666666666667
1105,2010,SWE,3431.157,81.6
1106,2010,TUR,843.633,74.3
1107,2010,USA,7879.253,78.63333333333334
1108,2011,AUS,3809.112,81.93333333333334
1109,2011,AUT,4345.158,81.06666666666666
1110,2011,BEL,4053.883,80.66666666666667
1111,2011,BGR,1137.566,74.23333333333333
1112,2011,BRA,1178.694,73.96666666666667
1113,2011,CAN,4228.962,81.39999999999999
1114,2011,CHE,5259.579,82.76666666666667
1115,2011,CHL,1355.452,79.0
1116,2011,CHN,438.725,74.76666666666667
1117,2011,COL,791.69,74.56666666666666
1118,2011,CRI,1176.161,79.1
1119,2011,CZE,2041.899,77.96666666666665
1120,2011,DEU,4566.678,80.53333333333333
1121,2011,DNK,4274.142,79.86666666666667
1122,2011,ESP,2733.946,82.56666666666666
1123,2011,EST,1403.665,76.43333333333334
1124,2011,FIN,3598.302,80.56666666666666
1125,2011,FRA,4161.698,82.26666666666667
1126,2011,GBR,3495.652,81.0
1127,2011,GRC,2289.591,80.8
1128,2011,HRV,1504.647,77.13333333333334
1129,2011,HUN,1755.527,75.0
1130,2011,IND,159.858,67.13333333333333
1131,2011,IRL,4197.569,80.83333333333333
1132,2011,ISL,3312.455,82.39999999999999
1133,2011,ISR,2081.778,81.73333333333333
1134,2011,ITA,3098.256,82.3
1135,2011,JPN,3740.756,82.66666666666667
1136,2011,KOR,1966.703,80.63333333333333
1137,2011,LTU,1484.747,73.7
1138,2011,LUX,4830.517,81.06666666666666
1139,2011,LVA,1077.551,73.76666666666667
1140,2011,MEX,912.027,74.89999999999999
1141,2011,NLD,4567.357,81.26666666666667
1142,2011,NOR,4965.184,81.36666666666666
1143,2011,NZL,3132.309,81.0
1144,2011,POL,1496.615,76.8
1145,2011,PRT,2457.491,80.60000000000001
1146,2011,ROU,833.247,74.46666666666667
1147,2011,SVK,1974.761,76.06666666666666
1148,2011,SVN,2376.637,80.06666666666666
1149,2011,SWE,4459.517,81.86666666666667
1150,2011,TUR,888.309,74.56666666666666
1151,2011,USA,8079.467,78.7
1152,2012,AUS,3854.19,82.06666666666666
1153,2012,AUT,4588.344,81.03333333333333
1154,2012,BEL,4233.076,80.46666666666665
1155,2012,BGR,1256.272,74.4
1156,2012,BRA,1222.604,74.23333333333333
1157,2012,CAN,4336.249,81.60000000000001
1158,2012,CHE,5565.318,82.76666666666667
1159,2012,CHL,1485.284,79.2
1160,2012,CHN,508.815,75.10000000000001
1161,2012,COL,838.282,74.8
1162,2012,CRI,1218.357,79.4
1163,2012,CZE,2090.485,78.13333333333333
1164,2012,DEU,4745.546,80.63333333333333
1165,2012,DNK,4433.363,80.13333333333333
1166,2012,ESP,2728.146,82.5
1167,2012,EST,1515.084,76.53333333333335
1168,2012,FIN,3786.188,80.7
1169,2012,FRA,4299.434,82.06666666666666
1170,2012,GBR,3614.131,80.96666666666665
1171,2012,GRC,2145.538,80.7
1172,2012,HRV,1548.451,77.26666666666667
1173,2012,HUN,1766.535,75.2
1174,2012,IND,178.642,67.60000000000001
1175,2012,IRL,4358.936,80.89999999999999
1176,2012,ISL,3399.002,82.96666666666665
1177,2012,ISR,2223.345,81.76666666666667
1178,2012,ITA,3071.61,82.33333333333333
1179,2012,JPN,3970.765,83.16666666666667
1180,2012,KOR,2071.546,80.89999999999999
1181,2012,LTU,1568.003,74.03333333333333
1182,2012,LUX,4424.503,81.46666666666665
1183,2012,LVA,1156.188,73.96666666666667
1184,2012,MEX,973.451,75.0
1185,2012,NLD,4782.366,81.16666666666667
1186,2012,NOR,5209.577,81.5
1187,2012,NZL,3240.034,81.16666666666667
1188,2012,POL,1578.599,76.86666666666666
1189,2012,PRT,2420.856,80.5
1190,2012,ROU,889.511,74.46666666666667
1191,2012,SVK,2097.401,76.23333333333333
1192,2012,SVN,2431.003,80.23333333333333
1193,2012,SWE,4679.65,81.76666666666667
1194,2012,TUR,894.741,74.60000000000001
1195,2012,USA,8346.064,78.8
1196,2013,AUS,4087.849,82.16666666666667
1197,2013,AUT,4767.083,81.23333333333333
1198,2013,BEL,4430.729,80.66666666666667
1199,2013,BGR,1239.463,74.93333333333334
1200,2013,BRA,1299.214,74.5
1201,2013,CAN,4428.753,81.73333333333333
1202,2013,CHE,5923.914,82.86666666666667
1203,2013,CHL,1658.112,79.43333333333334
1204,2013,CHN,561.66,75.36666666666666
1205,2013,COL,925.428,75.06666666666666
1206,2013,CRI,1238.096,79.6
1207,2013,CZE,2448.529,78.26666666666667
1208,2013,DEU,4951.677,80.56666666666666
1209,2013,DNK,4525.669,80.36666666666667
1210,2013,ESP,2764.132,83.16666666666667
1211,2013,EST,1636.092,77.33333333333333
1212,2013,FIN,3933.236,81.06666666666666
1213,2013,FRA,4544.964,82.33333333333333
1214,2013,GBR,3667.636,81.06666666666666
1215,2013,GRC,2087.856,81.36666666666667
1216,2013,HRV,1377.133,77.76666666666667
1217,2013,HUN,1821.58,75.7
1218,2013,IND,208.145,67.93333333333334
1219,2013,IRL,4299.899,81.0
1220,2013,ISL,3498.071,82.10000000000001
1221,2013,ISR,2238.455,82.10000000000001
1222,2013,ITA,3042.931,82.8
1223,2013,JPN,4308.252,83.39999999999999
1224,2013,KOR,2129.162,81.36666666666666
1225,2013,LTU,1662.584,74.06666666666666
1226,2013,LUX,4636.665,81.86666666666667
1227,2013,LVA,1229.696,74.16666666666667
1228,2013,MEX,1002.571,75.03333333333333
1229,2013,NLD,4923.877,81.36666666666667
1230,2013,NOR,5485.874,81.8
1231,2013,NZL,3388.248,81.36666666666667
1232,2013,POL,1670.783,77.10000000000001
1233,2013,PRT,2504.162,80.83333333333333
1234,2013,ROU,1035.048,75.13333333333333
1235,2013,SVK,2153.698,76.53333333333333
1236,2013,SVN,2495.279,80.43333333333334
1237,2013,SWE,4731.983,82.0
1238,2013,TUR,947.74,78.0
1239,2013,USA,8519.62,78.8
1240,2014,AUS,4562.73,82.33333333333333
1241,2014,AUT,4858.332,81.56666666666666
1242,2014,BEL,4580.064,81.36666666666667
1243,2014,BGR,1408.178,74.53333333333333
1244,2014,BRA,1376.439,74.8
1245,2014,CAN,4536.81,81.83333333333333
1246,2014,CHE,6158.683,83.26666666666667
1247,2014,CHL,1754.988,79.63333333333333
1248,2014,CHN,595.513,75.7
1249,2014,COL,987.342,75.26666666666667
1250,2014,CRI,1312.446,79.73333333333333
1251,2014,CZE,2564.609,78.89999999999999
1252,2014,DEU,5151.709,81.16666666666667
1253,2014,DNK,4597.459,80.73333333333333
1254,2014,ESP,2857.713,83.3
1255,2014,EST,1821.238,77.23333333333333
1256,2014,FIN,3955.755,81.26666666666667
1257,2014,FRA,4626.679,82.83333333333333
1258,2014,GBR,3758.935,81.36666666666667
1259,2014,GRC,2011.097,81.46666666666665
1260,2014,HRV,1442.054,77.86666666666667
1261,2014,HUN,1863.754,75.89999999999999
1262,2014,IND,208.864,68.33333333333333
1263,2014,IRL,4196.666,81.39999999999999
1264,2014,ISL,3599.617,82.89999999999999
1265,2014,ISR,2237.584,82.2
1266,2014,ITA,3036.86,83.16666666666667
1267,2014,JPN,4328.364,83.66666666666667
1268,2014,KOR,2233.19,81.8
1269,2014,LTU,1781.682,74.66666666666667
1270,2014,LUX,4707.036,82.3
1271,2014,LVA,1286.482,74.33333333333333
1272,2014,MEX,989.558,74.96666666666665
1273,2014,NLD,4934.583,81.76666666666667
1274,2014,NOR,5707.377,82.16666666666667
1275,2014,NZL,3490.835,81.5
1276,2014,POL,1687.056,77.73333333333333
1277,2014,PRT,2537.592,81.23333333333333
1278,2014,ROU,1047.796,75.0
1279,2014,SVK,2010.11,76.93333333333334
1280,2014,SVN,2499.108,81.16666666666667
1281,2014,SWE,4865.516,82.3
1282,2014,TUR,1006.772,78.0
1283,2014,USA,8925.879,78.89999999999999
1284,2015,AUS,4777.388,82.43333333333334
1285,2015,AUT,4943.516,81.26666666666667
1286,2015,BEL,4807.4,81.06666666666666
1287,2015,BGR,1436.623,74.7
1288,2015,BRA,1360.799,75.0
1289,2015,CAN,4635.285,81.86666666666667
1290,2015,CHE,6465.888,82.96666666666665
1291,2015,CHL,1833.552,79.83333333333333
1292,2015,CHN,635.149,76.0
1293,2015,COL,1035.02,75.5
1294,2015,CRI,1382.59,79.9
1295,2015,CZE,2544.865,78.66666666666667
1296,2015,DEU,5295.975,80.7
1297,2015,DNK,4726.752,80.76666666666667
1298,2015,ESP,3019.562,82.93333333333334
1299,2015,EST,1940.411,77.8
1300,2015,FIN,3992.493,81.56666666666666
1301,2015,FRA,4667.156,82.39999999999999
1302,2015,GBR,3805.82,81.0
1303,2015,GRC,2122.934,81.10000000000001
1304,2015,HRV,1522.745,77.46666666666667
1305,2015,HUN,1891.248,75.66666666666667
1306,2015,IND,216.051,68.63333333333333
1307,2015,IRL,4295.464,81.5
1308,2015,ISL,3733.352,82.5
1309,2015,ISR,2310.019,82.13333333333333
1310,2015,ITA,3088.931,82.63333333333334
1311,2015,JPN,4515.556,83.89999999999999
1312,2015,KOR,2491.691,82.10000000000001
1313,2015,LTU,1917.088,74.5
1314,2015,LUX,4692.311,82.36666666666667
1315,2015,LVA,1404.655,74.66666666666667
1316,2015,MEX,1062.591,74.73333333333333
1317,2015,NLD,4927.104,81.56666666666666
1318,2015,NOR,5726.877,82.36666666666667
1319,2015,NZL,3500.719,81.66666666666667
1320,2015,POL,1818.883,77.53333333333333
1321,2015,PRT,2635.561,81.23333333333333
1322,2015,ROU,1087.328,74.96666666666667
1323,2015,SVK,2059.132,76.66666666666667
1324,2015,SVN,2579.281,80.86666666666667
1325,2015,SWE,5004.13,82.23333333333333
1326,2015,TUR,1040.108,78.0
1327,2015,USA,9355.118,78.7
1328,2016,AUS,5037.334,82.46666666666667
1329,2016,AUT,5195.532,81.73333333333333
1330,2016,BEL,4998.998,81.5
1331,2016,BGR,1598.353,74.89999999999999
1332,2016,BRA,1339.996,75.23333333333333
1333,2016,CAN,5044.275,81.96666666666667
1334,2016,CHE,6808.029,83.66666666666667
1335,2016,CHL,1941.256,80.03333333333335
1336,2016,CHN,668.096,76.3
1337,2016,COL,1101.628,75.76666666666667
1338,2016,CRI,1413.267,80.03333333333333
